Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDU08,1542.7826528175588,OUT049
NCW30,4073.115263182839,OUT045
NCM18,1145.7778779514215,OUT013
FDS22,667.6488837167949,OUT035
NCH18,3896.208234975596,OUT017
FDC23,2888.6008214314097,OUT013
FDY46,3058.187179980987,OUT013
NCU06,3813.6447583633317,OUT046
FDX57,1535.4105676789723,OUT045
FDX36,5841.69769612864,OUT027
FDL16,745.1077765369271,OUT045
FDT16,575.4562994875686,OUT010
FDN16,1567.1913872193763,OUT018
FDC03,3062.706527369466,OUT046
DRF60,3886.8932042042293,OUT013
FDS27,5746.935623112825,OUT027
FDP33,572.8686719623736,OUT010
FDJ36,1552.8231274519626,OUT018
NCR42,709.1352528176232,OUT013
FDV14,1449.5336781137082,OUT017
NCP42,3062.706527369466,OUT035
FDB50,1982.8194186914022,OUT027
NCC30,4501.904729739623,OUT027
FDA23,1560.0574097608335,OUT018
FDW16,1504.7081782261694,OUT017
FDQ52,573.8255873467152,OUT010
FDB58,2212.0641373546987,OUT049
NCP29,1062.5723144344845,OUT049
NCM05,4069.1469820415277,OUT045
FDO25,3602.4714519968356,OUT013
NCM54,2019.2946620539658,OUT046
NCL54,2848.9555808501887,OUT046
FDL39,445.72370750784813,OUT010
FDF53,2974.703128631621,OUT018
NCQ42,2019.2946620539658,OUT035
FDF58,1185.4585884918113,OUT013
FDZ04,1058.9347027273775,OUT035
FDE26,294.0142557571273,OUT019
FDS60,2966.0462784783795,OUT017
FDV58,3062.706527369466,OUT017
FDM04,758.2935388071324,OUT045
FDE08,2469.664265690032,OUT035
NCB43,3058.187179980987,OUT049
FDU11,273.0769870445389,OUT010
FDF22,569.5369453038334,OUT019
FDE24,2042.009148372961,OUT013
DRJ49,2033.0671355704753,OUT046
NCQ53,3864.4596416746913,OUT035
NCL41,709.1352528176232,OUT013
FDR22,1665.3835469799187,OUT013
FDH04,1521.7327707315467,OUT035
DRH15,669.5109506238721,OUT045
FDY40,746.8940934618117,OUT049
NCI17,1535.4105676789723,OUT035
NCC18,2848.9555808501887,OUT013
FDY28,5841.69769612864,OUT027
FDB45,2848.334344211438,OUT027
NCL30,2019.2946620539658,OUT018
FDM10,3610.914056299047,OUT017
FDH22,2988.454331476776,OUT027
NCZ53,3058.187179980987,OUT017
NCI18,3752.621816435459,OUT013
FDH14,2998.2511772661232,OUT027
FDR36,973.2437989521817,OUT027
FDW01,2484.031163982065,OUT045
FDK02,2939.953173284993,OUT027
FDJ02,2469.664265690032,OUT018
FDU55,4071.5156956041533,OUT013
NCV18,2497.321853239447,OUT027
FDH14,2035.9454970751883,OUT018
FDZ37,1492.8065535619926,OUT045
FDX49,3803.5262306853174,OUT049
NCD43,1567.1913872193763,OUT046
FDZ07,1140.3412107262798,OUT013
FDK43,2019.2946620539658,OUT035
FDR32,3634.561518011523,OUT018
FDT39,2484.031163982065,OUT013
NCV54,2005.379039961096,OUT017
FDF38,662.5780549705291,OUT018
FDV60,3062.706527369466,OUT046
FDH44,4024.1811488029266,OUT027
FDS21,1077.2150734660954,OUT046
NCL41,665.8224100913811,OUT045
FDM46,1529.3535666097291,OUT017
FDU27,745.1077765369271,OUT045
NCJ54,3823.0559024803247,OUT017
DRG51,2596.0016315203834,OUT018
NCA29,387.53021730545356,OUT019
FDR47,3062.706527369466,OUT045
NCL19,2998.2511772661232,OUT027
DRG01,1191.7729201198906,OUT049
FDG10,934.7927836065226,OUT046
NCV05,2485.386058355681,OUT049
NCH18,575.9990050925061,OUT019
FDV14,1468.1431147807934,OUT018
DRJ23,3058.187179980987,OUT035
DRJ11,3058.187179980987,OUT046
FDZ03,3058.187179980987,OUT017
FDI27,131.50285831536618,OUT010
FDJ14,1408.952124385815,OUT018
FDU32,2008.2373208280371,OUT017
FDD47,4272.551588829288,OUT027
DRF36,3058.187179980987,OUT035
FDM21,4051.14772199868,OUT046
FDV10,662.5780549705291,OUT018
FDH60,3059.8038281880745,OUT018
FDX47,374.28739535893124,OUT010
FDT19,416.417455566964,OUT019
FDO11,4008.0363025433644,OUT045
FDH24,4191.312945699884,OUT027
FDL02,1571.9206917469005,OUT018
FDB02,2848.9555808501887,OUT049
FDA43,3062.706527369466,OUT046
FDG52,741.0122315204967,OUT045
DRC12,3058.187179980987,OUT013
FDY37,2044.707363632945,OUT018
NCU18,2042.009148372961,OUT045
FDU09,901.6672701219334,OUT035
DRJ25,1038.9125745051124,OUT027
DRE12,1919.369786473976,OUT018
DRL47,2019.2946620539658,OUT017
DRK01,1533.7373044571746,OUT046
FDC22,507.70039991212417,OUT019
FDG44,919.4261400791469,OUT013
FDW04,2033.0671355704753,OUT035
FDK09,3787.3078283518407,OUT049
NCN43,2019.2946620539658,OUT035
FDG04,3058.187179980987,OUT049
FDH32,227.98005342257292,OUT010
DRI47,2469.664265690032,OUT017
DRE15,1281.5362012714938,OUT013
FDY11,1076.3318075146572,OUT035
FDO60,684.737189924869,OUT049
FDQ20,661.6433821346109,OUT018
FDO57,4241.58939593648,OUT027
FDT14,276.6867392880086,OUT019
FDA57,668.5005278057612,OUT049
DRN35,660.7515813451153,OUT017
FDJ03,748.2416704497964,OUT046
FDX28,1555.487983436648,OUT017
DRE25,1509.0194219277944,OUT045
FDR09,4055.6649277060656,OUT046
FDB23,3781.0391157280833,OUT035
FDO08,2562.9603924229914,OUT045
FDQ23,1552.8231274519626,OUT049
FDW04,2033.0671355704753,OUT013
DRK13,550.274599416856,OUT010
NCL17,2999.1753348625775,OUT027
FDY21,3062.706527369466,OUT035
FDJ38,5182.774799362595,OUT027
FDA37,283.2206938742281,OUT019
FDV43,726.2637157262266,OUT013
FDL36,1517.7962803207984,OUT046
FDD53,666.7142108808767,OUT045
FDZ19,421.74385680689034,OUT010
FDV21,2019.2946620539658,OUT045
NCL54,2846.0528816687975,OUT018
DRI47,3991.309764844766,OUT027
DRG03,2489.937131095645,OUT049
FDG21,2477.083879366873,OUT013
FDW03,1567.1913872193763,OUT018
NCI55,2016.4058878554322,OUT046
DRC36,418.3750542017421,OUT019
FDH22,2019.2946620539658,OUT017
FDV20,2019.2946620539658,OUT045
NCU41,5717.312301637674,OUT027
FDN46,2849.2585018078926,OUT027
FDK50,2561.133707827727,OUT045
NCA05,4028.050716860715,OUT027
DRH01,2846.0528816687975,OUT018
FDT08,2477.083879366873,OUT018
FDM08,3600.4745136301576,OUT018
FDZ07,1025.2132050755065,OUT035
FDS22,735.9414027742308,OUT017
FDV35,4132.360411050229,OUT027
FDI28,160.12036988917203,OUT010
FDW58,2874.296487743794,OUT027
FDT52,3910.687898417057,OUT045
FDY34,2568.169250152012,OUT046
FDR10,2552.3026377943834,OUT046
FDK57,2008.2373208280371,OUT017
FDR02,2905.0068692451796,OUT027
FDX49,3815.0397474096853,OUT046
FDQ20,669.293453193226,OUT046
DRK23,4007.9438711247667,OUT045
NCW06,3059.9474163180694,OUT046
FDR31,2469.664265690032,OUT017
NCE43,2743.4823967591888,OUT013
DRO59,1982.8194186914022,OUT027
FDN09,3910.120420611298,OUT049
FDR11,2552.3026377943834,OUT046
FDO57,2561.133707827727,OUT013
NCX18,3062.706527369466,OUT017
FDB05,3811.0917698221792,OUT018
FDQ08,1035.008931621272,OUT018
NCG43,1529.3535666097291,OUT035
FDJ56,1560.0574097608335,OUT013
FDA13,131.50285831536618,OUT010
FDO56,1932.02040639306,OUT017
FDB37,3698.160979687338,OUT018
FDZ02,1537.0800153039836,OUT018
FDQ24,4015.563775988529,OUT046
FDM16,1236.6460839841768,OUT013
FDU35,1545.4877108782741,OUT049
FDT35,2743.4823967591888,OUT035
NCX30,3898.707373920307,OUT049
FDG04,3058.187179980987,OUT017
FDI12,1456.0738565269069,OUT035
FDE35,993.1117624635654,OUT035
NCP14,2849.2585018078926,OUT027
NCY53,1646.1629613541365,OUT045
FDP49,899.1060711392136,OUT017
FDQ04,662.5780549705291,OUT017
FDM39,2958.593867398671,OUT035
FDO58,382.7786118419966,OUT019
FDC56,1978.111020049436,OUT017
NCQ54,2677.658336724597,OUT046
FDV10,971.3817320451047,OUT027
NCK17,669.293453193226,OUT046
NCF55,969.5552584196907,OUT027
FDV33,4066.6767091562606,OUT013
NCH29,233.4221899692566,OUT019
FDA37,2980.556929374123,OUT027
FDH46,1560.0574097608335,OUT018
FDS25,1665.3835469799187,OUT035
FDH04,2703.2046059749014,OUT027
FDX52,3058.187179980987,OUT046
NCD42,660.7515813451153,OUT017
FDW47,2019.2946620539658,OUT017
FDL25,2793.035606425765,OUT027
NCJ06,273.0769870445389,OUT010
FDY09,2848.9555808501887,OUT013
FDS40,668.4016524037304,OUT046
FDH41,3610.914056299047,OUT017
FDG38,1445.3675278436378,OUT035
FDU03,4856.979412123652,OUT027
FDV20,2019.2946620539658,OUT046
DRB13,3058.187179980987,OUT045
NCQ30,2005.379039961096,OUT013
NCH06,3893.527902487871,OUT013
FDU50,1857.07089935834,OUT018
NCO42,365.58538845601333,OUT019
FDW09,1331.8990226375017,OUT018
FDH04,1534.5223170924478,OUT013
FDC21,1571.9206917469005,OUT045
FDL21,668.5005278057612,OUT049
FDM46,227.98005342257292,OUT010
FDT22,133.85960656876358,OUT019
FDB28,3084.889789305287,OUT035
FDI12,1486.2792738756743,OUT018
FDA28,2019.2946620539658,OUT045
FDF59,2019.2946620539658,OUT013
FDM45,2976.6942467498175,OUT027
FDQ56,1404.538176441243,OUT017
FDR46,2469.664265690032,OUT049
FDT01,3610.3064999294643,OUT013
FDD16,1528.5940120364953,OUT027
NCU30,383.09335295307955,OUT010
FDM40,354.7766492158624,OUT010
FDI56,1527.4907554650106,OUT035
NCS30,2019.2946620539658,OUT013
FDU08,1542.7826528175588,OUT017
FDX51,5746.935623112825,OUT027
FDA43,3062.706527369466,OUT045
FDX59,131.50285831536618,OUT010
FDC37,1567.1913872193763,OUT018
FDP58,3676.260683574075,OUT013
NCY42,2044.707363632945,OUT035
FDF21,3055.2844807995953,OUT018
FDU10,969.5552584196907,OUT027
DRL47,2019.2946620539658,OUT018
FDA58,3672.244489835693,OUT018
FDJ22,3062.706527369466,OUT049
FDK50,2552.3026377943834,OUT046
FDO38,1294.1715238278134,OUT035
DRF60,3903.007917873699,OUT035
NCZ42,575.0420897081647,OUT019
FDD35,1966.304024772227,OUT049
FDL25,1525.3906691730597,OUT045
FDJ16,984.0691526451152,OUT013
DRK59,3845.050552596532,OUT049
FDI50,3822.5740489548043,OUT046
NCB19,1466.7893858425668,OUT045
DRI37,1009.2853604291988,OUT035
FDA14,4028.97487445717,OUT027
FDC08,3619.9480402262775,OUT018
FDS45,1567.1913872193763,OUT046
FDI21,1062.5723144344845,OUT049
DRJ47,2848.9555808501887,OUT035
DRE37,5182.774799362595,OUT027
FDT55,2547.0823804565075,OUT018
NCG42,2987.530173880321,OUT027
FDA31,2846.5436429361534,OUT049
NCW42,3754.8272075295085,OUT046
FDF50,3062.706527369466,OUT017
FDK56,3058.187179980987,OUT049
FDX10,665.8224100913811,OUT035
NCK07,4247.0645734925865,OUT027
FDZ49,3759.993429629882,OUT017
FDR33,1576.6153016571989,OUT013
FDO44,1665.3835469799187,OUT018
FDA20,3058.187179980987,OUT046
NCL30,2019.2946620539658,OUT045
FDI05,149.8285916158648,OUT019
FDQ12,3614.8941563466956,OUT018
FDH47,1533.7373044571746,OUT017
FDH34,3055.2844807995953,OUT018
FDF29,2033.0671355704753,OUT046
FDG40,660.7515813451153,OUT018
NCE18,4009.100198074566,OUT017
FDP21,504.0561895913946,OUT010
FDY50,1531.4953861735933,OUT013
FDB36,2027.7829388968164,OUT049
NCZ29,2019.2946620539658,OUT049
FDU20,1969.2307829917972,OUT018
FDO56,1934.7672783173534,OUT013
FDW31,3062.706527369466,OUT049
DRH59,1273.3098241767425,OUT013
NCB30,3062.706527369466,OUT017
FDK43,2987.530173880321,OUT027
FDW43,3807.7169782774567,OUT045
NCL19,2042.009148372961,OUT017
FDJ27,1547.7168839605947,OUT046
FDC45,2760.99273121049,OUT046
FDY40,752.0661660306547,OUT035
NCM41,1521.7327707315467,OUT035
NCK18,385.7638287652512,OUT019
FDP37,2030.7835044305702,OUT049
FDA27,5841.69769612864,OUT027
NCX30,3913.87345069452,OUT035
FDR09,4009.983264125431,OUT017
FDG08,4443.0981747323585,OUT027
NCU30,2568.169250152012,OUT013
FDB16,1470.690800398367,OUT017
FDM16,1089.0567112865904,OUT017
FDC48,1473.3351477736828,OUT013
NCF18,3058.187179980987,OUT046
FDU46,1480.1939706359335,OUT018
FDH41,3438.0930277251955,OUT018
NCN42,365.58538845601333,OUT010
FDU49,1470.787434506054,OUT046
FDB20,1982.8194186914022,OUT027
FDG50,212.46371765513996,OUT019
FDW20,2019.2946620539658,OUT045
NCO55,1579.0632355285259,OUT049
FDX48,2489.937131095645,OUT046
FDU48,2033.0671355704753,OUT046
FDR48,367.1850841113215,OUT019
FDK27,2019.2946620539658,OUT013
FDT35,2601.768689977037,OUT013
FDN12,1602.8180111615284,OUT049
NCE31,131.50285831536618,OUT019
FDL21,661.6433821346109,OUT017
FDV56,1571.9206917469005,OUT017
FDR16,3619.227101851375,OUT017
NCP41,1576.6153016571989,OUT049
FDJ27,1560.0574097608335,OUT013
FDA07,2019.2946620539658,OUT017
FDK55,1497.8474334520042,OUT049
FDM33,3748.8053152025495,OUT049
FDY46,3058.187179980987,OUT046
FDD36,1934.7672783173534,OUT046
FDB12,2849.2585018078926,OUT027
FDF28,281.063256063051,OUT019
NCE07,297.74835850176885,OUT019
FDW50,4259.9395248003375,OUT027
NCW18,3868.972158659817,OUT017
NCJ17,196.9502209825778,OUT019
DRZ24,274.6452347902866,OUT010
FDS07,1928.935201816239,OUT035
NCW05,250.96431539271933,OUT010
FDZ22,1421.140994914696,OUT018
FDK02,1937.2146767596882,OUT046
FDZ45,5763.161444850298,OUT027
FDL25,1506.4009935460924,OUT046
FDS08,2848.9555808501887,OUT045
NCZ42,5841.69769612864,OUT027
FDX57,1535.4105676789723,OUT035
FDF21,3058.187179980987,OUT046
FDJ56,1537.0800153039836,OUT018
FDX10,709.1352528176232,OUT013
DRG48,2465.110415350573,OUT035
DRN37,2675.167908745389,OUT046
NCY41,660.7515813451153,OUT018
FDN28,1567.1913872193763,OUT045
FDE34,3021.7718920873776,OUT045
FDR10,2562.9603924229914,OUT045
FDC32,1525.3906691730597,OUT017
DRG13,2568.169250152012,OUT046
FDP59,1567.1913872193763,OUT049
NCT53,386.25377469626886,OUT010
FDL57,5841.69769612864,OUT027
FDN32,467.3204093339939,OUT010
FDK09,3610.1098313227253,OUT018
FDA52,422.8737493631116,OUT010
FDC57,3062.706527369466,OUT049
FDI09,3893.1784235880814,OUT035
NCB07,3062.706527369466,OUT046
FDP26,1567.1913872193763,OUT035
FDP40,2920.9228017043865,OUT027
FDL15,2484.031163982065,OUT013
FDV07,1691.2632028764158,OUT046
FDS03,1058.9347027273775,OUT017
FDE50,3058.187179980987,OUT049
FDQ15,1296.410891016808,OUT017
FDQ33,366.2212368252808,OUT010
FDT22,985.5998664503821,OUT013
DRO35,1932.02040639306,OUT035
FDJ41,4054.437219968662,OUT049
FDQ27,1567.1913872193763,OUT035
FDC26,1792.6315482287123,OUT017
NCF43,3034.4002119889865,OUT027
NCR50,2487.4499136327563,OUT035
FDE39,1999.8804351329218,OUT018
FDN49,970.4470592091864,OUT027
DRG11,1571.9206917469005,OUT035
NCA18,1932.02040639306,OUT049
FDM36,2846.0528816687975,OUT018
FDW32,1448.2374952178936,OUT017
NCQ18,237.61589284058212,OUT010
FDX14,1677.6206973866858,OUT027
FDD46,2485.386058355681,OUT017
FDI34,574.8654829826221,OUT019
NCJ17,1452.219870391665,OUT035
FDB52,4024.1569883615093,OUT035
FDV55,2422.866299073215,OUT018
FDC57,3059.9474163180694,OUT046
FDB29,1928.935201816239,OUT046
NCO43,1547.7168839605947,OUT035
FDG44,848.1496451210415,OUT045
FDJ34,2019.2946620539658,OUT045
FDH40,1404.4423649261107,OUT049
NCD07,2921.846959300841,OUT027
FDB41,735.9414027742308,OUT017
FDH47,1535.406752082186,OUT018
DRK37,3058.187179980987,OUT035
FDM25,421.23765769294647,OUT019
NCX06,3055.8772480758635,OUT045
NCS05,2033.0671355704753,OUT017
FDS39,2044.707363632945,OUT045
FDC47,5841.69769612864,OUT027
FDG20,2859.1399632149923,OUT013
DRL23,1569.6327616513547,OUT017
FDY33,2547.0823804565075,OUT013
NCH18,3905.2204235723593,OUT045
FDX47,2489.937131095645,OUT035
NCB06,2549.801370765764,OUT045
FDP36,746.8940934618117,OUT049
FDW44,2846.0528816687975,OUT018
NCU41,3057.0447171366777,OUT018
NCS17,1533.7373044571746,OUT046
FDD46,2489.937131095645,OUT035
FDE45,2856.904241520043,OUT017
FDI09,3882.031273783305,OUT017
NCJ54,575.6735374672847,OUT010
NCA29,2846.0528816687975,OUT018
NCN41,2980.556929374123,OUT027
FDY34,2568.169250152012,OUT035
NCG55,1932.02040639306,OUT035
DRM49,685.5301153123337,OUT046
NCB42,1928.935201816239,OUT049
FDE58,1932.02040639306,OUT045
DRJ25,792.1759035913237,OUT013
FDS47,196.9207902538779,OUT010
FDY21,3076.630109590075,OUT049
NCI54,1688.9683029552857,OUT013
FDO24,2547.0823804565075,OUT017
FDY43,2743.4823967591888,OUT035
FDF35,1571.9206917469005,OUT018
NCP29,136.51646796448608,OUT019
FDN28,2848.334344211438,OUT027
FDJ50,774.2361595373146,OUT018
FDQ14,4049.9004761929555,OUT027
FDC37,1571.9206917469005,OUT035
FDN08,1966.304024772227,OUT046
FDD04,2044.707363632945,OUT035
FDW34,3718.0415924316894,OUT018
FDP04,1077.359926776571,OUT017
NCG07,3058.187179980987,OUT017
NCN14,3052.974548894472,OUT018
FDJ16,902.5623386143889,OUT045
NCM42,1576.6153016571989,OUT045
NCF19,746.8940934618117,OUT046
FDY21,3059.8038281880745,OUT018
FDY19,1932.02040639306,OUT035
FDV09,2477.083879366873,OUT045
FDA28,2019.2946620539658,OUT013
FDC38,2033.0671355704753,OUT018
FDL28,3834.8480442087357,OUT045
NCH43,3631.3648678160725,OUT049
NCN53,665.8224100913811,OUT045
NCW05,1574.3599689400382,OUT017
NCO30,3055.2844807995953,OUT018
FDT04,131.50285831536618,OUT019
FDB27,3059.8038281880745,OUT018
NCK07,2610.6451315604704,OUT013
NCA53,789.3786050157892,OUT013
FDB33,2552.3026377943834,OUT018
FDU37,1299.4726665694427,OUT017
FDR13,1928.935201816239,OUT035
FDE45,2856.904241520043,OUT049
FDV37,3062.706527369466,OUT017
FDX44,223.98188098861283,OUT019
NCL06,4066.4267130163753,OUT017
FDJ28,3058.187179980987,OUT045
FDX55,3662.7791164760424,OUT049
NCK17,661.6433821346109,OUT018
FDH52,1026.5438273659786,OUT035
FDN13,2849.2585018078926,OUT027
FDK44,2846.0528816687975,OUT018
FDU16,1410.9023092664456,OUT046
FDZ07,1009.2853604291988,OUT017
NCN06,4259.9395248003375,OUT027
FDH02,220.50061525049688,OUT010
NCW18,3864.267932087399,OUT045
FDH57,2030.7835044305702,OUT013
FDV35,2489.937131095645,OUT045
NCU29,2465.110415350573,OUT013
NCP02,936.852559186016,OUT046
FDN44,2552.3026377943834,OUT013
FDX03,674.8082370134612,OUT018
FDR11,384.91017998239494,OUT010
FDA36,3058.187179980987,OUT046
FDP58,5841.69769612864,OUT027
FDH31,1535.4105676789723,OUT045
FDH34,3058.187179980987,OUT035
FDS13,4073.057319105474,OUT035
FDT01,3438.0930277251955,OUT018
FDY09,2848.9555808501887,OUT049
FDV33,5841.69769612864,OUT027
NCW29,278.12934492890815,OUT010
NCN17,1552.8231274519626,OUT045
FDX01,1934.7672783173534,OUT046
FDL03,3062.706527369466,OUT049
DRL59,923.6050231408394,OUT049
DRM11,5841.69769612864,OUT027
FDA43,3062.706527369466,OUT049
FDZ56,389.07631205530447,OUT010
FDI44,1314.3040259865143,OUT018
FDB50,1421.689629249248,OUT013
FDU15,131.50285831536618,OUT019
NCJ19,134.42133178727613,OUT019
FDD48,1928.935201816239,OUT013
NCW42,3758.479767579354,OUT035
FDL24,2848.9555808501887,OUT017
NCB30,3062.706527369466,OUT013
FDK25,2743.4823967591888,OUT013
FDW28,3062.706527369466,OUT049
FDD47,2846.5436429361534,OUT017
FDK16,233.4221899692566,OUT019
FDW37,1521.7327707315467,OUT046
FDA48,3761.598626070957,OUT035
FDA14,2469.664265690032,OUT017
FDV15,1560.0574097608335,OUT013
FDN22,3997.5468990333907,OUT049
NCD55,666.7142108808767,OUT045
FDY43,2707.8868316493777,OUT013
NCU05,1321.0994562514231,OUT017
FDF10,2471.7542411289473,OUT035
FDR39,3052.974548894472,OUT018
FDG40,709.1352528176232,OUT013
FDZ28,283.8153627067486,OUT019
FDE02,1529.3535666097291,OUT045
FDU60,2743.4823967591888,OUT049
FDM21,4014.9384812032827,OUT013
FDV52,276.1884206851371,OUT019
NCW06,3059.9474163180694,OUT013
FDX36,3782.1635894549436,OUT035
FDT35,4272.551588829288,OUT027
NCL19,283.57946960109393,OUT010
NCD31,2568.169250152012,OUT046
FDE53,255.0820854248121,OUT019
FDW58,247.81103208772947,OUT019
DRF48,3058.187179980987,OUT046
FDW57,2848.9555808501887,OUT035
DRH13,1569.6327616513547,OUT017
FDT33,2707.8868316493777,OUT013
DRK47,5841.69769612864,OUT027
FDY22,315.6551271656099,OUT010
FDC35,565.33958836695,OUT019
FDO03,3801.9024744492203,OUT013
FDF24,1360.0197706361816,OUT045
FDF56,2974.703128631621,OUT018
FDD28,985.5998664503821,OUT013
FDG53,2998.2511772661232,OUT027
FDO27,235.23638924575292,OUT019
NCF54,2846.0528816687975,OUT018
FDC20,1227.3487351917083,OUT027
FDU10,668.4016524037304,OUT046
DRA24,2562.9603924229914,OUT018
FDA02,366.37753916501833,OUT010
FDG10,902.5623386143889,OUT017
FDW39,425.698819604431,OUT010
FDP04,144.598268715625,OUT019
NCM55,3058.187179980987,OUT013
FDG47,4071.9269351731755,OUT045
NCU41,3059.9474163180694,OUT017
NCK31,769.4867001926432,OUT017
FDZ46,1579.0632355285259,OUT045
FDU13,4038.2762794282344,OUT027
NCF19,745.1077765369271,OUT045
NCJ43,2848.9555808501887,OUT013
NCJ05,2487.4499136327563,OUT045
FDS04,2993.664330974626,OUT027
FDX28,239.3632483763487,OUT010
FDB41,1033.8590437360617,OUT027
FDG53,2044.707363632945,OUT046
FDL15,370.373577681762,OUT010
FDQ08,1034.2194899810875,OUT049
DRN36,1539.8432497869587,OUT013
FDI46,4005.10971495675,OUT013
FDG16,5841.69769612864,OUT027
FDV32,1161.2557761282808,OUT013
FDF44,280.07121402930665,OUT010
FDK04,912.0674637273092,OUT018
NCA41,3062.706527369466,OUT013
FDD51,667.2645043222046,OUT017
NCZ53,3058.187179980987,OUT045
FDP01,4056.722587601933,OUT027
FDY25,3021.7718920873776,OUT049
FDB17,2973.1253664740734,OUT018
NCV54,1978.111020049436,OUT018
FDJ32,1055.2337543491478,OUT017
FDA37,2019.2946620539658,OUT049
FDG35,2848.9555808501887,OUT035
NCM05,3876.782908238197,OUT018
FDG45,3610.3956235959295,OUT046
FDH28,709.1352528176232,OUT013
NCE18,3991.952108787223,OUT049
FDH38,1934.7672783173534,OUT045
FDR56,3084.889789305287,OUT013
FDH17,2821.0823901357962,OUT027
FDD39,3650.2896859901352,OUT049
FDB41,746.8940934618117,OUT049
NCR53,3776.342122822185,OUT046
FDX46,915.5548819790969,OUT017
FDV28,667.6087270162657,OUT049
FDA08,2568.169250152012,OUT018
FDH45,662.5780549705291,OUT017
NCS38,271.3887703355174,OUT010
FDD40,512.7391422400328,OUT010
DRM59,2487.4499136327563,OUT035
NCJ43,2846.0528816687975,OUT018
NCN29,789.3786050157892,OUT013
NCC19,3059.9474163180694,OUT045
FDR56,3062.706527369466,OUT035
FDZ43,3892.13664727859,OUT049
FDJ32,134.27887416434444,OUT010
DRH03,1521.7327707315467,OUT017
NCZ54,2562.9603924229914,OUT035
FDE26,2469.664265690032,OUT017
FDS03,1058.9347027273775,OUT045
DRZ24,278.7630048223794,OUT019
FDO48,5841.69769612864,OUT027
FDW39,2848.9555808501887,OUT049
NCK05,1056.6369664867887,OUT049
NCK30,4012.9213381825857,OUT017
FDT27,3668.391891844105,OUT018
FDS08,421.789731516547,OUT019
NCJ19,927.4145243983297,OUT049
FDC58,667.6488837167949,OUT045
DRE37,3058.187179980987,OUT013
FDW02,2019.2946620539658,OUT035
FDJ02,369.36577225434957,OUT010
FDX09,2856.904241520043,OUT045
FDT31,494.2468687539264,OUT010
FDI24,2856.904241520043,OUT049
FDY09,2848.9555808501887,OUT045
FDV28,665.8224100913811,OUT045
DRM47,3059.9474163180694,OUT049
FDT52,575.0420897081647,OUT019
FDI48,852.2819404868799,OUT018
FDY55,4037.232644602482,OUT017
FDU48,2033.0671355704753,OUT013
FDN25,899.1060711392136,OUT045
FDP20,2019.2946620539658,OUT049
FDJ15,3058.187179980987,OUT013
FDD04,2035.9454970751883,OUT018
FDY58,3817.5619235272316,OUT045
FDR37,3052.974548894472,OUT018
FDF44,2030.7835044305702,OUT013
FDD32,1392.8259112948613,OUT045
FDR57,2496.724320830672,OUT017
DRG39,1224.1349717389555,OUT027
FDX15,2549.801370765764,OUT017
DRN37,2568.169250152012,OUT045
FDW40,2999.1753348625775,OUT027
FDB32,1529.3535666097291,OUT049
FDM40,2171.3064099056296,OUT018
FDE39,2959.0469288498402,OUT027
DRH49,1392.8259112948613,OUT017
FDT46,746.8940934618117,OUT049
NCF06,4031.547054781277,OUT035
FDP07,3062.706527369466,OUT017
FDC04,3884.7861769690835,OUT013
FDZ32,1567.1913872193763,OUT017
FDD50,2760.99273121049,OUT045
FDU56,3058.187179980987,OUT017
FDV34,1077.8625213199243,OUT017
NCY41,709.1352528176232,OUT013
NCK18,2573.5176951840076,OUT046
DRH25,841.5617733305339,OUT049
FDT57,3880.6750915362168,OUT046
FDV56,1569.6327616513547,OUT018
FDV12,1535.4105676789723,OUT045
FDN52,1472.8746890823081,OUT017
FDX38,745.1077765369271,OUT035
FDE47,2019.2946620539658,OUT018
NCO07,3597.0354956316196,OUT013
FDV09,4042.1907888938495,OUT027
FDZ23,473.1174020383748,OUT019
DRH51,1481.1465960111234,OUT018
NCY54,2848.9555808501887,OUT045
DRG49,3896.001916414133,OUT013
NCC19,3062.706527369466,OUT049
NCV53,3913.1933336007482,OUT045
FDZ47,243.48101840844149,OUT019
NCO26,1924.3078821553534,OUT018
NCP02,1011.6564019785967,OUT045
NCW30,3880.7511893795077,OUT018
NCN55,3909.028189870791,OUT046
FDB20,154.5260108705714,OUT010
DRL11,2513.276964738763,OUT013
DRD60,3046.356163514092,OUT045
FDW14,198.69448907145562,OUT010
FDL27,147.10309308670884,OUT010
FDU09,909.5062647445894,OUT018
DRH36,1528.5940120364953,OUT027
FDP34,4095.2963201473613,OUT027
FDE04,2859.1399632149923,OUT017
FDZ57,2987.530173880321,OUT027
FDF02,242.12501430988894,OUT010
FDG28,3925.286497385511,OUT045
NCI31,668.4016524037304,OUT046
FDT43,799.8536845547113,OUT013
FDU20,2016.4058878554322,OUT046
FDD53,710.961726443037,OUT013
FDW15,2477.083879366873,OUT045
NCT53,2561.133707827727,OUT045
NCG55,2920.9228017043865,OUT027
FDD48,1926.7770098602434,OUT035
FDG47,4056.760858398962,OUT049
FDI21,1058.9347027273775,OUT017
FDT27,3808.549734930468,OUT017
DRO35,1932.02040639306,OUT013
FDD33,3809.6801188627664,OUT017
FDC04,3901.0108044811914,OUT035
FDY34,2568.169250152012,OUT013
DRJ49,2019.2946620539658,OUT049
FDE05,2425.356995196392,OUT049
FDU31,3671.255117790058,OUT017
NCN19,5182.774799362595,OUT027
FDK56,5170.764241512453,OUT027
